age,sleep_hours,work_hours,exercise_days,learning_hours,stress_level,current_income,monthly_expenses,savings_rate,savings_amount,burnout_risk,future_income
22,6.183349970738772,6.1322296478950005,0,4.983275777751879,7.266317256915853,71281.15933138224,25072.253629800303,64.82625441985202,46208.905701581934,0,113473.36004453168
21,7.378643509726043,7.0709059830582595,1,4.942896030928636,4.76731774131464,46567.356493653584,6356.23547956071,86.35044812898717,40211.121014092874,0,176169.63641544114
27,7.262198400792212,7.976589864643546,2,5.2373581681353825,5.281406504376689,44883.18722983108,26668.497725360634,40.58243326437447,18214.689504470443,0,83191.19065821091
28,6.4701095260977,10.158259654672227,3,5.8810392127618325,5.876459738747732,73658.81913254574,21199.51066870876,71.21931777027108,52459.308463836984,0,115699.07221993426
27,6.325686294965252,8.445336131787814,3,3.1620617578904437,8.251415204290481,10000.0,14473.360169357282,-44.733601693572815,-4473.360169357282,1,20000.0
34,6.1084351936701955,7.187608090223113,5,6.294665371026957,6.360828529109414,36791.55267033522,25554.901900218392,30.541387776702518,11236.65077011683,0,62400.899857112
25,6.484806871230011,7.034214228545548,1,1.7442281220895666,7.127759236321451,58787.43593724999,5000.0,91.4947812907897,53787.43593724999,1,131564.28105574948
32,7.363100226170631,8.360843582157548,2,2.3284866749866366,7.9684242851979725,54703.94429082525,25907.52134068484,52.640487488522915,28796.42295014041,1,77648.27378899383
21,5.703559818940421,10.2799751244342,2,9.27125220234646,9.206713794659805,78484.77362253446,30647.186962040312,60.95142338125961,47837.58666049414,1,128339.92639742447
27,6.60884563020912,11.682038611550235,2,3.979758521042248,8.060197931917175,41612.285774971286,28662.983915410852,31.11893907868215,12949.301859560434,2,62673.08223393961
33,5.381368571801192,8.088462803940665,1,6.459038701972404,8.53538249726081,33537.73596417706,34466.610490583706,-2.7696399285831697,-928.8745264066456,2,20000.0
27,5.505893766957807,8.410513638474804,5,8.396580784853912,7.560149407758735,35018.72879988707,38984.2285906254,-11.323939864862021,-3965.4997907383295,1,20000.0
29,6.469061002844376,6.072116587685234,4,0.37108784244304793,3.686681115990273,44771.022442918715,24023.827275571017,46.34067759743382,20747.195167347698,0,80901.24277609373
23,4.539841991706168,12.378385138198933,2,7.25249236031142,9.476532790126738,64324.713939269815,38145.393814107396,40.69869653812812,26179.32012516242,2,98206.44130024874
29,8.560558616616053,5.697994323687832,3,6.2978872125185426,3.1945177118578005,64512.11513328237,23978.97801218775,62.83027155031725,40533.13712109462,0,109239.38054026297
34,5.306940045089764,10.8433246235611,1,8.28079456186608,9.02787253314205,39159.77992249493,16606.469517408666,57.5930468703445,22553.31040508626,1,101289.38530562875
21,6.4599114873434464,7.769328093975059,2,2.6369536766707458,4.164851192185607,43795.12730016688,20286.992579235044,53.677512020480556,23508.134720931837,0,96341.85612529385
21,7.668217721816864,7.301267012319362,3,7.902509313909226,3.2394824374322475,30825.976311957038,28203.73107845991,8.506608864420587,2622.2452334971276,0,57295.135570061575
34,5.637094661249502,6.279992856228146,2,3.521171136794619,6.1914774175110265,32391.76678591682,38022.134178067805,-17.38209412707594,-5630.3673921509835,0,20000.0
24,4.1973030104552835,13.0,5,7.109555628553314,9.85088574429262,55693.85820155758,25017.55425776548,55.08022775648569,30676.3039437921,2,96633.64409044317
29,6.055054239875329,8.94298324655679,3,4.927957928491121,6.994406482786364,64033.17083097514,16916.1175407617,73.58225850565132,47117.053290213444,0,123833.81748754789
26,5.625179619923881,8.542560874208126,2,6.541537612870277,9.651297157415627,29540.74479295279,42331.120561844546,-43.29740451209955,-12790.375768891754,2,20000.0
33,4.223626491407998,10.273464719109086,4,5.097738366610306,8.70548061144545,43644.34528197027,7782.201863840139,82.16904890298579,35862.14341813013,1,132731.08184351094
31,6.784889892572199,7.198334548740074,1,1.321196831626542,6.5924028713339435,36353.82915881188,16993.535386284097,53.25517069454292,19360.293772527784,0,69506.19853088568
23,6.707093862232951,8.503691910462011,2,0.0,4.918860065623559,52958.0748932801,35713.41253872386,32.56285729665833,17244.66235455624,1,42828.088565356906
21,7.642326454538352,8.612672573624241,2,5.419831067966982,5.632874293958493,34172.25966465317,46197.48695845074,-35.19002668189407,-12025.227293797572,1,20000.0
24,5.379177634479612,7.475708535303734,2,4.472529924737304,7.692875576344021,11103.175908106776,30768.17517064474,-177.11148076272423,-19664.999262537964,2,20000.0
32,4.900863513552987,10.899276158371828,4,5.796441902840588,7.173515084651737,55055.36066668003,27998.65069796596,49.144551304499984,27056.709968714073,2,100133.73421259482
33,6.093276916953416,8.062691177008192,2,4.495693068312851,6.004076711913724,35447.74555214891,21509.617957711904,39.32020888022892,13938.127594437006,1,66379.52742617913
29,6.411657340990905,5.393735893262341,4,9.03615476543564,4.7743792394771365,37008.34426167917,31576.853896591136,14.676393860484465,5431.490365088037,1,63051.46874616441
23,7.4213496029864965,7.8970052729582525,3,5.461074255656609,4.480826769180718,46533.818750377584,26552.41205212975,42.93953781320752,19981.406698247836,0,83801.68794636932
32,7.9105680050051586,8.998357343427795,2,4.106104544834669,5.486068895198764,45292.5046472893,15945.62375182549,64.79412239177236,29346.88089546381,0,109708.89828901833
29,7.714479133907346,6.7130135322247835,4,5.674726132693732,4.182805151164025,46841.82488128584,21292.074779554154,54.54473681690244,25549.750101731683,0,97479.9773184407
27,6.776543666892667,6.870810413659122,1,4.142650406237388,8.19573371173271,15554.00252130707,14590.648039832848,6.193611452451191,963.3544814742218,1,27521.58432368181
32,7.299499253504148,7.407481923747919,1,5.1858604682279745,5.68245650729142,48344.63518054738,25163.387372569923,47.949990151761426,23181.24780797746,0,93291.23182936196
34,5.859506565230816,10.94247132013392,2,2.565039625528331,10.0,11364.15474473298,26942.073676511216,-137.07943337359285,-15577.918931778237,2,20000.0
24,6.668395192475247,7.525683954708588,1,4.982829596280789,4.635673123583453,51543.47715671511,44612.59838377317,13.446665136441972,6930.878772941942,1,39995.52914235921
23,5.308709860712193,11.358234037102061,0,4.04429520792965,10.0,56775.7192316587,17831.23449171254,68.59355595486728,38944.48473994616,2,123699.78437275553
30,6.562685396886873,7.270099123703329,3,2.7545267492626406,5.23827495786956,19472.197859121752,22830.678942358154,-17.247570651933987,-3358.481083236402,1,20000.0
25,6.588646697398013,9.150028272513083,2,8.951471736145285,6.453908454790131,44926.494858723236,40110.17585815846,10.720442393091808,4816.3190005647775,1,49581.84137851337
25,8.22212860568497,7.607514651560498,2,2.8325292601196677,5.2396962956521325,55857.68694421649,46661.07220549468,16.464367290944594,9196.614738721808,1,38243.22610636377
23,6.2710171385097535,10.008166340580944,5,5.013928446883875,6.0184453663954995,33264.945694427,30696.53172878398,7.721082695389206,2568.4139656430198,1,45184.55238985621
32,6.590042837653287,6.2634516908694415,3,3.3943839301024856,3.016729672888217,50104.54548562935,21957.241942621575,56.1771457463491,28147.303543007776,0,93754.30127500712
29,6.7369614157120425,9.985718959154463,4,5.59407894175975,4.667528815614606,10000.0,19323.787992748552,-93.23787992748552,-9323.787992748552,0,20000.0
24,6.045179684111547,8.727738800619367,1,2.451229731062165,8.54071667455458,56472.94177365117,5000.0,91.14620233519892,51472.94177365117,1,123917.1722952969
31,5.697507266788353,7.220016366445102,3,6.6807136478711024,4.775273009510134,40449.91358039764,13866.780410851561,65.71864020601636,26583.133169546076,0,118573.8843639043
25,7.798811324847052,8.1675570305797,4,9.072312372717683,5.033788371623576,36132.559350459516,26218.749082043294,27.437331998155685,9913.810268416222,0,79492.56616852258
24,5.519082557039702,11.56770988206435,3,3.3209215257986604,8.889545871903628,54760.6217935672,22828.16960782814,58.312800585274225,31932.452185739065,1,87875.81301521434
25,5.172081928312727,8.775689009761567,3,7.433937725362641,7.545478044742256,65939.34513585965,32480.89568794033,50.74125225081085,33458.44944791932,1,92693.83159873077
27,7.180265379295481,7.094543968174722,2,4.23624131120862,5.285532431593608,47285.737620309956,22657.566558049984,52.083719746568555,24628.17106225997,0,77689.57139228626
29,7.65781484202401,6.090613434343775,0,8.011582242152171,5.9022498953279605,64130.70824573342,16287.312440353484,74.60294313615807,47843.395805379936,1,133469.03911976414
27,6.048590342399361,9.510808546861995,2,9.376997972191983,6.5293279574251955,16700.751212095303,29096.131112143885,-74.22049309417524,-12395.379900048581,2,20000.0
33,6.06394651235012,8.891690494021372,2,4.532589976583083,7.424189828658292,49989.23256751098,55063.182945681576,-10.150086563777851,-5073.9503781705935,1,20000.0
25,6.782543526106793,9.890041390176448,4,1.9594678382106965,5.022974374900165,38019.942207185915,21191.809991241673,44.2613303414324,16828.132215944242,0,80496.05612968837
30,5.792147323256817,5.5755505206203155,1,6.896168774872179,6.659272713056208,28176.713429255244,26666.65025614452,5.359259435640424,1510.0631731107242,1,34339.79120305368
30,5.718287479388032,6.155479094217,5,5.448834415888232,5.50592885391882,11069.778477057367,35163.10697455217,-217.64959928899526,-24093.3284974948,0,20000.0
27,7.379592587986366,10.7937583985038,5,6.003582335555282,5.6832324740778475,49176.80573503995,18140.579301168804,63.1115135885227,31036.226433871143,0,123621.97625607005
34,7.107131100783619,9.16268329355868,1,4.3203099163112695,7.582812709926311,53129.35080124793,40273.09043962459,24.19803774700248,12856.26036162334,1,47049.3075147456
30,7.811158886318105,9.566801702475123,2,3.231014362678602,5.272227129826169,60130.341264898714,6051.518666584852,89.93599813457662,54078.82259831386,0,145225.17841872605
25,5.247410987634504,6.574625935784093,4,7.3206963619339485,5.977721925936966,57647.35656452548,20107.275792776578,65.12021193847765,37540.0807717489,0,125014.51817754605
23,5.997537513089384,6.538025603342163,5,5.6395799891120655,4.533499475456802,28424.35469412445,21265.349229897365,25.18616707842768,7159.005464227084,0,70088.16772794032
27,6.781179562269453,10.482517316384177,2,2.1128859316325492,7.156639708785644,59360.58272968196,26813.892943043295,54.82879090801851,32546.689786638668,1,94371.06085265099
33,5.574379150225633,10.576755309530299,2,6.373750446405787,7.913357340087628,60945.21255867767,5000.0,91.79591014604136,55945.21255867767,1,150726.1227841282
31,7.1416874371546495,6.323361025941892,2,5.972337195933001,4.588170526391354,36100.24112120942,41232.87873593315,-14.217737763829572,-5132.637614723724,1,20000.0
31,7.724627087226332,5.94125900829431,3,4.349402151352872,2.633297821914322,40426.42395567578,29970.61101941002,25.86380865082129,10455.812936265764,0,77992.41630851629
22,5.916642027772652,8.282814058575111,1,8.239626468484644,6.030610339690323,25987.686894256873,38473.97734598954,-48.04694816641054,-12486.290451732664,1,20000.0
32,6.538591940227033,6.9013030932479875,3,3.7636536753054712,4.711342945856201,62213.294359799984,44356.42884956645,28.70265221282351,17856.865510233532,0,52477.920149459314
29,7.955618690081117,6.859646241907949,0,4.662027003690317,6.1001640796540215,17323.192810465964,16113.234659955311,6.9846140012922175,1209.9581505106526,1,22187.76615400235
30,8.299271575018999,5.997243507145215,0,6.537296175936396,4.933416169609288,48024.56008545654,5000.0,89.58866048725312,43024.56008545654,0,156735.28662570263
30,7.245801251060404,7.563132303439266,2,5.153525900661443,4.2791616964119745,31047.562178264307,38756.39290356197,-24.829101496073154,-7708.8307252976665,0,20000.0
32,7.093429173193609,6.190610514734268,2,2.231153691283127,4.595864730793138,23382.207706652334,21563.407957919353,7.778562963562782,1818.7997487329812,1,20000.0
21,5.646263465315088,6.309198193981526,2,5.367598745986859,7.200799973040002,11879.075791578878,11401.978049535272,4.016286707942573,477.09774204360656,1,28606.649758272117
33,6.859209400457841,9.09678369313261,2,4.171220416069534,6.240691076321363,36768.9080804351,31915.595836486118,13.199500603422742,4853.312243948985,1,24005.553091483198
26,7.056820840774998,8.389603531425246,2,6.713992489832527,4.720214731808719,21031.22328103142,54562.68318558711,-159.43656465669568,-33531.4599045557,1,20000.0
27,6.289629841438955,9.469757363064264,1,5.30243668799028,10.0,40846.29179910706,23693.122058340014,41.99443568863215,17153.169740767044,1,68175.8291775704
34,5.905223745444338,5.201933129301388,2,5.189015306094782,5.528783988553406,66540.05985100937,36413.395687627824,45.27597995979942,30126.664163381545,0,68803.28427081266
33,5.218702326523145,8.519761219659527,5,2.9034976725618966,5.377599383307601,42992.60989658332,13149.96647836638,69.4134259120393,29842.643418216943,0,110560.3067183873
28,4.7622702449487075,12.651275084331676,2,4.539949384171989,10.0,69959.20753426974,5000.0,92.85297793353257,64959.207534269735,2,160274.34020830123
30,4.5521164866788375,7.755455031428802,2,6.940202188025307,8.240007696722829,25265.901197827698,35967.2856318759,-42.35504742244572,-10701.384434048203,2,20000.0
29,7.079442572867261,10.149498013144596,3,3.446927310917258,4.953828328790669,20785.888000009785,31552.87806169921,-51.799519278100405,-10766.990061689427,1,20000.0
22,6.647699325226777,10.132013697548846,5,4.934899553824572,6.011676384350811,24594.766176575824,19411.565984091107,21.074403209497568,5183.200192484717,0,67652.98642611815
31,6.0161888684589035,10.230397216002551,1,3.1271078967019807,9.582745250938018,39023.491918670436,45474.631696304736,-16.53142622674372,-6451.1397776343,2,20000.0
30,6.168543702275361,8.833323374114645,3,2.6323147178966617,6.515207777291717,80844.23031586455,5000.0,93.81526674140551,75844.23031586455,0,150778.209689057
22,6.710470541530484,9.632171965488428,3,4.830281910021295,4.545416893997029,15068.27929672839,10239.639088935766,32.04506707571456,4828.640207792623,0,65466.16788975298
25,6.335436928991406,9.89802724002601,3,5.347602329754677,7.455498301610903,49294.94677243637,18485.588862969555,62.50003281613055,30809.357909466817,0,110307.62647881867
33,5.159446819996171,9.770892056628716,0,8.98772587846519,10.0,29500.519959391997,20723.23591215274,29.752980826512033,8777.284047239256,2,73784.80984563522
25,7.4130002202742995,6.265163652973207,3,4.089079232307582,3.6331695293843924,36642.954234235556,42584.25649034341,-16.214037269290063,-5941.302256107854,0,20000.0
26,6.804126170669809,5.085231034912026,0,4.899661464732235,5.15942774544698,21129.70133100494,25590.37525372915,-21.11091800516263,-4460.673922724211,1,20000.0
23,6.765898479813848,5.392832913170386,3,2.4998529640581504,6.688374277028992,53187.0748605931,22684.552124802794,57.34950232878847,30502.522735790306,0,82738.16497165809
28,7.337562703358373,7.959680015234673,3,6.224480029813828,4.484063005416861,39341.12300567317,9759.918786509357,75.19156027879039,29581.204219163817,0,142013.40230220594
33,5.686354643940326,9.687853468845288,1,5.796189558706561,7.535691124148067,56311.80326041248,38039.602502098365,32.44826075594631,18272.200758314117,1,52498.71013584983
21,7.713731437725842,6.291177444976831,4,7.976789355382857,3.4569713687885844,42628.67791048841,11360.309398393143,73.35054720146965,31268.36851209527,0,157976.63869074773
26,6.359957148057762,10.347940917168808,0,7.223244303017418,9.388855636297041,11025.640342346873,9704.664503677915,11.980944395541382,1320.9758386689573,2,38705.73234950213
24,7.388598880330875,7.495449650984227,4,5.7028133376845656,4.891559673871555,56448.141939628214,20196.90230863393,64.220430266359,36251.239630994285,0,122688.5323766314
21,7.234449033487655,7.514489577611842,2,4.059857000822599,3.054728001012571,10000.0,26958.328295862008,-169.5832829586201,-16958.328295862008,0,20000.0
27,5.461198171997444,6.8277860082408,1,5.409336875780121,6.791963326233983,11951.459756253815,16358.288798076312,-36.872726275269805,-4406.829041822497,1,20000.0
29,7.002900404914136,4.730427281967453,1,4.777973075736478,6.01520128119833,26241.959798025455,33484.21003549127,-27.597977792842855,-7242.250237465814,1,20000.0
33,6.8262746708466855,8.958628256869295,5,6.90679506647596,5.4797289229296675,26442.16687071495,21604.284676231007,18.296088282545263,4837.882194483944,1,58592.16363472924
24,6.530311657494342,11.925335425677138,0,6.652462979924937,8.196564643837801,60940.320480722236,37633.22727533902,38.24576736966151,23307.093205383215,2,68847.42253749934
24,6.405628249964619,8.374670952934872,1,4.4071691126904895,8.524116534399022,37432.65419874454,31061.327344996887,17.020772344701488,6371.326853747651,2,35745.90588896397
26,6.414106750282208,4.7987367166102946,2,2.0760124403462443,5.950159327129117,58710.77937961995,46497.75208436964,20.802018682602892,12213.027295250307,1,43299.03817567437
32,7.312689425643995,10.060685623232892,3,7.666774600440849,5.921051777949579,31481.237821210707,19693.25288947013,37.44447724288128,11787.984931740575,1,70450.88701407812
23,7.07791051379151,5.250404019794022,2,6.16374791364641,5.426758682916637,44764.695535159524,35127.65229286713,21.528222468805065,9637.043242292391,0,45549.32191634196
33,6.5304788502656645,6.081931206021629,1,4.361019858854662,8.01024258470317,47110.634672683096,5000.0,89.38668511952945,42110.634672683096,1,131421.98531526342
32,5.0080638535286255,8.023323655372858,1,6.085746696207342,7.449217778912386,50440.98125615574,59699.904316910724,-18.355953492925035,-9258.923060754983,2,20000.0
26,6.9944434140836185,8.745686877080395,1,5.149722612500058,7.433846206659508,33026.107383762435,34527.35840165506,-4.545649296322239,-1501.251017892624,1,20000.0
27,7.2236136191777796,6.482671997666343,1,7.637235852438947,7.5036671557434005,34332.17666822659,21444.313333327358,37.538730676597524,12887.86333489923,2,70938.58788944889
31,8.80041008544697,7.945367886868039,2,1.1404395363899464,4.825303411282579,35528.04131101234,21890.49747240579,38.385296051711784,13637.54383860655,0,42260.813247005884
30,7.575433063105038,9.930324801521369,3,4.205618066973135,5.135346478291344,15213.814145547938,22035.723116352772,-44.8402281343837,-6821.908970804834,1,20000.0
30,4.6008236120845325,10.204357769616037,1,8.198109030957376,10.0,38741.47205097555,47080.43947722009,-21.5246530004648,-8338.96742624454,2,20000.0
23,6.578429399018643,11.002912843628529,2,6.126396806934625,9.292910282747984,34244.7361738558,35782.5940040946,-4.490786036228475,-1537.8578302387978,2,20000.0
27,8.311375028664981,12.318837304586987,2,8.545213336628416,5.832277156704351,48701.0934111633,19680.180371375813,59.589859296948134,29020.91303978749,1,120701.1829714982
34,7.123548856901637,10.119778643322233,5,2.5563858136730713,5.406243757468946,41369.517565895025,10134.21978250861,75.5031714683005,31235.297783386413,0,118026.26767236066
23,6.828652160373209,8.06652697119152,5,7.144393431876974,4.461128503440818,60045.72705179782,39353.255626095,34.46118890000728,20692.471425702817,0,75360.41855466779
33,7.4002286589152355,10.218627582245945,4,7.024448846907665,5.077673495453607,41051.3271281285,35062.58711576349,14.588419988647589,5988.740012365008,1,51848.190343004084
33,5.877621805009197,9.433432468010365,1,1.636542929342332,8.58064929747238,31566.914556696043,33476.44836700719,-6.049162032866767,-1909.5338103111499,1,20000.0
22,6.978089996627456,9.512733955052509,0,4.408995420933832,7.677559726842821,40865.45833248676,23995.06677541718,41.282766046106346,16870.391557069583,1,84545.80546128625
32,6.249531961008089,8.854437570143372,2,4.786941789611833,7.8210370036333465,50862.50861315746,21404.59061307089,57.916761880805446,29457.918000086567,0,100392.15890410592
34,6.480376514189525,6.675891795692187,1,1.7608879424651889,7.498538877912999,13401.888883164298,45222.68213775686,-237.43513718104646,-31820.793254592565,1,20000.0
30,7.328454515695107,6.44380718435614,2,4.450795346959122,3.6206186560290163,29271.27221773614,46339.23087165372,-58.30958943962714,-17067.958653917583,0,20000.0
24,5.573286897507819,8.305763597849715,4,6.746366281557211,6.647125965397529,29587.34896171972,32681.498507699456,-10.457677536378691,-3094.149545979737,1,20000.0
32,7.7879824738019385,8.797820151692743,4,4.21815388095052,4.557801463289977,46164.85304316251,36638.09037807891,20.63639768586811,9526.762665083603,0,41207.79376750835
28,6.077188038914457,7.141118154136574,4,5.484266311348053,5.696785711543412,47909.29809537924,27833.177970048524,41.90443384364052,20076.12012533072,0,84263.79845803881
33,6.760662833150407,9.34668389721715,2,5.498740565455304,6.897208270691123,41518.415917523416,8560.170730397163,79.38223185729919,32958.24518712625,0,130923.56717285047
29,5.099492039725057,12.66153180807838,3,4.975713177722468,8.750610952084099,10000.0,13243.086927884244,-32.43086927884244,-3243.086927884244,2,20000.0
27,7.21983729087139,5.011338561443485,2,3.5896359519491425,5.740581525220941,15221.227252123193,38754.18283659327,-154.60616410669178,-23532.955584470074,1,20000.0
21,7.946503935946578,9.66448895512752,0,6.317627949767796,8.766501687819831,36416.022678143185,40284.46417373428,-10.622910496793292,-3868.441495591098,2,20000.0
23,5.9853584507818525,8.368050758218379,3,1.825932476948017,7.2455566317790225,32477.958649622895,37649.52409971543,-15.923308191515865,-5171.5654500925375,1,20000.0
33,5.3897766134904,9.40131111066931,0,5.0171762770163655,9.90898072160541,40080.55568254005,29152.627721044395,27.26491131522933,10927.927961495654,1,28664.776370836677
32,6.777983064742709,7.638570599079418,2,7.770972681036177,6.172351398758173,32959.02756346787,38095.58747554321,-15.584682837453482,-5136.5599120753395,1,20000.0
34,7.954810644991743,8.207880229905665,2,4.105253500317569,6.118332691740092,62974.63699223555,24302.35246600924,61.40930122549878,38672.284526226314,0,91499.07704595849
29,5.050143434519094,8.759000902016199,3,3.5453575569954454,5.386211711258274,10000.0,32456.684038459607,-224.56684038459608,-22456.684038459607,1,20000.0
32,5.393691818771658,7.8967322329294785,4,6.451032277550755,6.55081201890122,44539.41447294722,22543.81158255859,49.38458026597662,21995.60289038863,0,94257.35969208475
21,6.045810441688484,5.458917365260202,2,5.326863521174264,5.111021238246105,52420.15609245209,12318.572402201415,76.50031338999551,40101.58369025067,0,128347.39773450745
29,5.6796561754693045,8.032169938711094,4,6.490894564113865,6.482246891907531,50523.07687537599,35374.86366996722,29.982760635846645,15148.21320540877,1,65038.310596409596
28,5.682814533391005,5.6671327436076115,1,5.076996971390544,7.743379403585909,51809.094820017766,40301.49285593372,22.211547999556615,11507.601964084046,1,45382.06757688351
21,4.405879372336223,9.806386221160619,2,0.2234150984976413,9.516347914460164,53966.73862586402,54687.505365000594,-1.335575870414267,-720.7667391365758,2,20000.0
26,7.089056947405868,4.768909797843755,3,7.3598268208513975,3.434905612845339,30940.301700891643,28168.348016751937,8.9590389613422,2771.9536841397057,0,46272.63767645815
25,6.838720502869635,10.55730875891178,3,9.14005276495655,5.536662846845808,23477.743645345643,12426.282179461237,47.072076571017966,11051.461465884406,0,100002.57481925184
26,4.801150800196354,9.35912600040696,5,7.568082013672573,7.2691356877887365,10000.0,21058.71115205423,-110.58711152054231,-11058.711152054231,2,20000.0
30,7.957195759956246,9.36677723146779,1,0.0,6.8984705526883285,34560.95749480457,23369.303373697836,32.382361289582725,11191.654121106734,1,49392.33390514377
32,8.181092314930488,4.171380264304321,3,5.902176425011133,1.5635096902097034,28337.003140677167,26781.973679534938,5.48762850264154,1555.0294611422287,0,32251.208749786612
33,5.749094450219886,7.842801123816887,3,4.066508378849908,4.668966254679116,57424.132204857066,30650.515080861194,46.62433039211222,26773.61712399587,0,75410.60839108276
33,7.666548590977006,10.80712685731972,5,2.831512492776582,7.5112549888942155,35686.62834773298,29355.631508760012,17.740529526306865,6330.996838972966,1,28946.736984660285
33,5.927002195009054,7.462784041939411,1,5.245464323276546,7.639565310061347,24543.91394158663,34324.98710158307,-39.85131785938844,-9781.073159996442,2,20000.0
25,6.68111651021106,6.343875700072571,4,4.702105410200558,4.269247751234267,22171.96819058349,27369.07657231098,-23.439995660532826,-5197.108381727488,0,20000.0
26,5.664237864979091,7.2266598099885755,3,6.017315608559683,7.840086845219569,69832.30080675692,5000.0,92.83998960046264,64832.30080675692,1,148527.89285349808
25,8.714251523462275,8.363444754721323,1,5.1131603786109086,5.10895019538219,39668.70527512634,27725.60594432138,30.107106465846005,11943.099330804958,0,63718.69869282494
31,6.203982772670102,6.7972590993743776,2,2.758375786222046,7.526678588648321,28277.43305089085,26040.76913568626,7.909713414153504,2236.66391520459,1,20000.0
32,6.626449022823462,10.967634464178587,2,3.846796446514058,9.103729425143054,41860.62711658032,31603.202365851197,24.503753185929508,10257.424750729122,2,39257.55685433801
25,5.812062612536173,8.370664940019216,3,3.5240828873499677,5.598748983588305,68453.33734247606,20662.21353306972,69.8156228239166,47791.123809406345,0,120129.17302723232
24,8.361315597236395,7.388861304104143,4,1.5670336465111077,3.793109671228732,34154.79036550667,27682.308693716663,18.95043594917404,6472.481671790007,0,43954.22704890742
23,8.38661464608941,5.897312946328841,3,2.256710712092233,4.787327484044356,50305.16064172295,31674.906250346598,37.03447947231973,18630.25439137635,0,77737.66939852074
23,8.13092918126294,9.468893210557876,3,4.577862660229612,4.1048667336681905,57796.91555995487,23079.493579231756,60.06794937821457,34717.42198072311,0,120304.15089447214
24,7.456440348347622,9.423332589422726,2,7.8475081506145585,5.268851354311399,11628.641622251402,33110.44722676337,-184.73185692993187,-21481.805604511967,1,20000.0
29,5.8752104530659475,6.9155821876306165,0,3.9288858406024105,6.765379571247347,30423.813719956914,25841.49918957813,15.061604611958792,4582.314530378782,2,20715.55920895026
22,7.327850095962418,4.0273419433717095,1,3.4851384504944205,5.0762394612136434,55916.29942238295,26879.905987781203,51.928317386072685,29036.39343460175,0,104171.29684412111
29,6.4929572010752645,9.321524379151768,2,2.637426386654348,7.452190701364215,29510.448413462407,5000.0,83.05684844246879,24510.448413462407,1,132781.04762444797
21,7.812408621742632,8.126393217477995,2,5.061072989990701,3.31501565615674,46219.38098900925,11273.35258209371,75.60903599125558,34946.028406915546,0,138981.48440682061
34,7.615902053365361,9.172142335851339,1,7.358518669220253,6.8111152380772415,28622.77601312785,11306.010212084211,60.49995218179149,17316.765801043635,1,107799.68472106301
21,5.850734421924075,12.414349067279277,2,9.005365532817184,9.104525178844407,33316.72144732109,27595.986614796027,17.17076165963819,5720.734832525064,2,58093.202033998634
25,7.447825802837216,8.446336312581881,2,5.570798753443373,5.663066484803555,31489.542915893406,40259.98279955799,-27.851912322417256,-8770.439883664585,1,20000.0
26,7.182034450043926,7.4723227663144565,1,5.279987485272869,5.217106836672187,49550.05230543748,23579.01874340646,52.41373591684591,25971.033562031018,0,84322.06384592791
26,4.0,6.20535606470332,2,3.913053785492914,8.450936253865793,43023.70171299389,35179.57815165842,18.23209823660156,7844.123561335473,2,26166.148842362112
23,7.300936639629462,7.875156417009902,1,4.246866757017978,7.187099849182447,41482.891675165294,32779.03187591043,20.981805866888585,8703.859799254868,1,38833.91784605741
27,6.068204211359793,8.821154699231283,5,6.258350182101406,5.200406770923368,77612.42856788251,26678.721081643816,65.62571024522228,50933.707486238694,0,105328.51156965169
29,5.613957545668327,8.606614841197521,4,4.370249335873841,5.006893843993516,66095.461106801,31887.72040998013,51.75505265262611,34207.74069682087,0,82193.65848410822
31,5.656739395706257,11.946930680134205,3,4.675435105665172,8.513611622844131,10281.345691693292,27951.324625982055,-171.86445689269104,-17669.978934288763,2,20000.0
32,6.3647571043679685,9.498171130931885,1,4.949305450499152,8.640615189700203,33348.854901721774,23292.634038486667,30.15462117925948,10056.220863235107,1,54635.269907158356
30,6.980059580086683,8.23039825698558,4,3.8183437781850476,4.714109202543612,76396.95511910488,29692.964195998415,61.133314606967915,46703.99092310647,0,94777.24969637932
28,5.1345379778078195,7.086878842333054,4,4.850041481844897,4.911352482198547,31381.14953967937,42359.576917620754,-34.98414665804354,-10978.427377941385,1,20000.0
26,6.689847836212464,9.033345527566642,4,0.9611877424183968,6.590067776490237,71316.18978812717,30672.98768170835,56.990147997482,40643.20210641882,0,94983.30642044252
32,7.076758066193072,6.6859836832346815,1,6.097671766036925,7.181581922422581,33605.097776976094,27615.65344046391,17.823023090906585,5989.444336512184,1,49397.7955216916
28,8.361805783669631,8.859662159075812,3,9.70354367794411,4.588040845979199,36490.03644180155,14470.593025966227,60.34371451219137,22019.443415835325,0,127712.76875506037
32,5.42330983077487,9.474827853809686,4,3.895912769673867,5.708313236148376,52953.57038703718,41990.50179117531,20.703171695001675,10963.06859586187,1,47620.163695954274
25,6.1503878132221965,8.067095554457104,3,5.7476742900033395,6.065329421986812,38646.89237488247,8115.417628012652,79.00111204468524,30531.474746869815,0,133234.4742954992
28,6.761662972696479,7.239427111869716,3,6.70315264049237,5.50958946406365,47419.36959361429,5000.0,89.45578559384028,42419.36959361429,0,158795.9893855692
30,7.647409330191606,4.129406305330188,2,7.560430545434922,2.6075805152217617,63624.23048961458,29457.52825981012,53.70077086493252,34166.70222980446,0,98782.9106004974
